,Title,MPAA Rating,Keywords,Source,Production method,Creative type,Countries,Total original B.O
5352,Concussion,['PG-13'],"['Medical and Hospitals', 'Biographical Drama', 'Immigration', 'Football', 'Corporate Malfeasance']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],50363790.0
5353,In the Heart of the Sea,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Animals Gone Bad', 'IMAX: DMR', 'Other_Keywords', 'Same Role, Multiple Actors']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],89693309.0
5354,The Gallows,['R'],"['Slasher Horror', 'Accidental Death', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],41656474.0
5355,Hitman: Agent 47,['R'],"['Action Thriller', 'Missing Person', 'Hitmen', 'Other_Keywords', 'Corporate Malfeasance', 'Scene in End Credits']",['Based on Game'],['Live Action'],['Contemporary Fiction'],['United States'],82182803.0
5356,Point Break,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Undercover', 'Heist', 'Action Thriller', 'Gangs', 'Prologue', 'Other_Keywords', 'FBI']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],126704591.0
5357,Project Almanac,['PG-13'],"['Time Travel', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],32909437.0
5358,Aloha,['PG-13'],"['Romance', 'Voiceover/Narration', 'Comedy Drama', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],25387091.0
5359,Secret in Their Eyes,['PG-13'],"['Sex Crimes', 'Death of a Son or Daughter', 'Foreign-Language Remake', 'Other_Keywords', 'FBI', 'Crime Thriller', 'Remake']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],32608019.0
5360,Brooklyn,['PG-13'],"['1950s', 'Voiceover/Narration', 'Death of a Son or Daughter', 'Romantic Drama', 'Set in New York City', 'Prologue', 'Immigration', 'Other_Keywords', 'Widow/Widower', 'Love Triangle', 'Death of a Sibling']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],"['Canada', 'Other_Countries', 'United Kingdom']",62076141.0
5361,Shaun the Sheep,['PG'],"['Animal Lead', 'Dream Sequence', 'Faulty Memory', 'Prison Break', 'Prologue', 'Other_Keywords', 'Scene in End Credits']",['Spin-Off'],['Stop-Motion Animation'],['Kids Fiction'],"['United Kingdom', 'France']",101850986.0
5362,Still Alice,['PG-13'],"['Set in New York', 'Terminal Illness', 'Faulty Memory', 'Set in New York City', 'Dysfunctional Family', 'Other_Keywords', 'Life Drama']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],41598366.0
5363,Paranormal Activity: The Ghost Dimension,['R'],"['3-D', '3-D - Post-production Conversion', 'Supernatural', '1990s', '2000s', 'Demons', 'Time Travel', 'Other_Keywords', 'Haunting']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],77959374.0
5364,Steve Jobs,['R'],"['Biography', '1990s', 'Biographical Drama', 'Other_Keywords', '1980s', 'Inventor']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],35579007.0
5365,Mr. Holmes,['PG'],"['Depression', 'Relationships Gone Wrong', 'Animals Gone Bad', 'Autumn Years', 'Private Investigator', 'Faulty Memory', '1940s', 'Suicide', 'Dysfunctional Family', 'Other_Keywords', 'Non-Chronological']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],30247787.0
5366,Seventh Son,['PG-13'],"['3-D - Post-production Conversion', '3-D', 'Good vs. Evil', 'IMAX: DMR', 'Other_Keywords', 'Coming of Age']",['Based on Fiction Book/Short Story'],['Live Action'],['Fantasy'],['United States'],108874967.0
5367,Dope,['R'],"['African Americans', 'Comedy Drama', 'Set in Los Angeles', 'Fugitive / On the Run', 'Gangs', 'Hood Film', 'Other_Keywords', 'Narcotics', 'Coming of Age']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],18190831.0
5368,Monkey Kingdom,['G'],"['Voiceover/Narration', 'Other_Keywords', 'Animal Lead']",['Based on Real Life Events'],['Live Action'],['Factual'],['United States'],17159530.0
5369,The Transporter Refueled,['PG-13'],"['Heist', 'Action Thriller', 'Revenge', 'IMAX: DMR', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['China', 'France']",69698495.0
5370,It Follows,['R'],"['Sex Crimes', 'Romance', 'Supernatural', 'Relationships Gone Wrong', 'Demons', 'Other_Keywords', 'Psychological Horror']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],23236296.0
5371,American Ultra,['R'],"['Romance', 'False Identity', 'Secret Agent', 'Voiceover/Narration', 'Surprise Twist', 'Mental Illness', 'Faulty Memory', 'C.I.A.', 'Other_Keywords', 'Non-Chronological', 'Intertitle', 'Scene in End Credits']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],30295028.0
5372,Woodlawn,['PG'],"['1970s', 'Sports Drama', 'African Americans', 'Faith-Based Film', 'Bigotry', 'Other_Keywords', 'Football']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],14403891.0
5373,Burnt,['R'],"['Addiction', 'Comedy Drama', 'Food', 'Life on the Outside', 'Professional Rivalry', 'Other_Keywords', 'Inspired by a True Story']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],36766293.0
5374,Do You Believe?,['PG-13'],"['Ensemble', 'Faith-Based Film', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],14628921.0
5375,Love & Mercy,['PG-13'],"['1970s', 'Romance', 'Biography', 'Singers', 'Musicians', 'Biographical Drama', ""Rock 'n' Roll"", 'Mental Illness', 'Non-Chronological', '1960s', 'Death of a Sibling', 'Dysfunctional Family', 'Other_Keywords', '1980s', 'Addiction', 'Narcotics', 'Same Role, Multiple Actors']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],14949908.0
5376,Strange Magic,['PG'],"['Culture Clash', 'Other_Keywords']",['Original Screenplay'],['Digital Animation'],['Kids Fiction'],['United States'],13741343.0
5377,Hot Tub Time Machine 2,['R'],"['Music Industry', 'Singers', 'Internet', 'Time Travel', 'Other_Keywords', 'Buddy Comedy']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],12826644.0
5378,Self/Less,['PG-13'],"['Cancer', 'Medical and Hospitals', 'Near Future', 'Terminal Illness', 'Faked Death', 'Faulty Memory', 'Fugitive / On the Run', 'Other_Keywords', 'Money Troubles', 'Crime Thriller', 'Inventor']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],33667319.0
5379,Far from the Madding Crowd,['PG-13'],"['Romance', 'Relationships Gone Wrong', 'Romantic Drama', 'Faked Death', 'Other_Keywords', 'Money Troubles', 'Love Triangle', 'Remake']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],"['United Kingdom', 'United States']",29721410.0
5380,The 33,['PG-13'],"['Disaster', 'Rescue', 'Other_Keywords']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],"['Other_Countries', 'United States']",28287489.0
5381,The Woman in Black 2: Angel of Death,['PG-13'],"['Supernatural', 'Demons', 'World War II', '1940s', 'Other_Keywords', 'Supernatural Horror', 'Haunting']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],45006692.0
5382,The Gunman,['R'],"['Kidnap', 'Rescue', 'Action Thriller', 'Revenge', 'Hitmen', 'Other_Keywords', 'Corporate Malfeasance']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],"['Spain', 'United Kingdom', 'United States', 'France']",24478613.0
5383,Unfinished Business,['R'],"['Money Troubles', 'Buddy Comedy', 'Professional Rivalry', 'Fired']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],13214051.0
5384,The Walk,['PG'],"['3-D', '3-D - Post-production Conversion', 'Biography', 'Biographical Drama', '3-D - Shot in 3-D', 'Set in New York City', 'IMAX: DMR', 'Motion Capture Performance', 'Other_Keywords']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],61492104.0
5385,Un gallo con muchos huevos,['PG-13'],"['3-D', 'Animal Lead', 'Talking Animals', '3-D - Shot in 3-D', 'Other_Keywords', 'Money Troubles', 'Underdog']",['Original Screenplay'],['Digital Animation'],['Kids Fiction'],['Other_Countries'],26072723.0
5386,Amy,['R'],"['Biography', 'Singers', 'Musicians', 'Mental Illness', 'Other_Keywords', 'Narcotics', 'Addiction']",['Based on Real Life Events'],['Live Action'],['Factual'],['United Kingdom'],23778585.0
5387,Bajrangi Bhaijaan,['Not Rated'],"['Road Trip', 'Action Adventure', 'Missing Person', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['India'],121778347.0
5388,Doragon bôru Z: Fukkatsu no 'F',['Not Rated'],"['3-D', 'Good vs. Evil', 'Martial Arts', 'Action Adventure', 'Other_Keywords']",['Based on Comic/Graphic Novel'],['Hand Animation'],['Fantasy'],['Japan'],58408363.0
5389,Blackhat,['R'],"['Action Thriller', 'Revenge', 'Life on the Outside', 'Internet', 'Other_Keywords', 'Terrorism']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],19665004.0
5390,Mortdecai,['R'],"['Action Comedy', 'Private Investigator', 'Heist', 'Ensemble', 'Other_Keywords', 'Famously Bad']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],37360909.0
5391,While We're Young,['R'],"['Mid-Life Crisis', 'Artists', 'Comedy Drama', 'Adopted Family', 'Other_Keywords', 'Intertitle']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],17503828.0
5392,I'll See You in My Dreams,['PG-13'],"['Romance', 'Autumn Years', 'Dysfunctional Family', 'Other_Keywords', 'Widow/Widower']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],7464765.0
5393,The Green Inferno,['R'],"['Suicide', 'Corporate Malfeasance', 'Scene in End Credits', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],12931420.0
5394,Trumbo,['R'],"['Biography', 'Writing and Writers', 'Movie Business', 'Voiceover/Narration', 'Biographical Drama', 'World War II', '1940s', 'Bullies', 'Other_Keywords']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],13300181.0
5395,Our Brand is Crisis,['R'],"['Political', '2000s', 'Comedy Drama', 'Professional Rivalry', 'Other_Keywords', 'Inspired by a True Story']",['Based on Movie'],['Live Action'],['Contemporary Fiction'],['United States'],8594558.0
5396,Grandma,['R'],"['Death of a Spouse or Fiancée / Fiancé', 'Relationships Gone Wrong', 'Comedy Drama', 'Autumn Years', 'LGBTQ+', 'Dysfunctional Family', 'Other_Keywords', 'Widow/Widower', 'Intertitle', 'Money Troubles']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],7440964.0
5397,Me and Earl and the Dying Girl,['PG-13'],"['Cancer', 'Novel or Other Work Adapted by Author', 'Medical and Hospitals', 'African Americans', 'Comedy Drama', 'Voiceover/Narration', 'Terminal Illness', 'Jewish', 'Other_Keywords', 'Coming of Age', 'High School']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],9266180.0
5398,Baahubali: The Beginning,['Not Rated'],"['Romance', 'Action Adventure', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['India'],26736665.0
5399,Little Boy,['PG-13'],"['Death of a Spouse or Fiancée / Fiancé', 'Historical Drama', 'Faith-Based Film', 'Voiceover/Narration', 'Young Child Dealing with the Death of a Parent', 'Surprise Twist', 'Bigotry', 'World War II', '1940s', 'Immigration', 'Other_Keywords', 'Coming of Age', 'Non-Chronological']",['Original Screenplay'],['Live Action'],['Historical Fiction'],"['Other_Countries', 'United States']",17769299.0
5400,The Danish Girl,['R'],"['Romance', 'Artists', 'Biography', 'Infidelity', 'Biographical Drama', 'LGBTQ+', 'Dysfunctional Family', 'Other_Keywords', 'Love Triangle']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],67514963.0
5401,The Loft,['R'],"['Framed', 'Relationships Gone Wrong', 'Infidelity', 'Surprise Twist', 'Suicide', 'Foreign-Language Remake', 'Erotic Thriller', 'Other_Keywords', 'Narcotics', 'Non-Chronological', 'Prostitution', 'Remake']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],11401518.0
5402,Victor Frankenstein,['PG-13'],"['Inventor', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Science Fiction'],['United States'],31124367.0
5403,Danny Collins,['R'],"['Cancer', 'Addiction', 'Comedy Drama', 'Musicians', ""Rock 'n' Roll"", 'Dysfunctional Family', 'Other_Keywords', 'Money Troubles', 'Inspired by a True Story']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],9271825.0
5404,Carol,['R'],"['Set in New York', 'Romance', 'Relationships Gone Wrong', 'LGBTQ+', 'Romantic Drama', 'Dysfunctional Family', 'Other_Keywords', 'Road Trip']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],"['United Kingdom', 'United States']",42232927.0
5405,Room,['R'],"['Sex Crimes', 'Kidnap', 'Voiceover/Narration', 'Faked Death', 'Family Drama', 'Dysfunctional Family', 'Other_Keywords', 'Single Parent']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],"['Canada', 'Other_Countries', 'United Kingdom', 'United States']",36316727.0
5406,90 Minutes in Heaven,['PG-13'],"['Car Accident', 'Faith-Based Film', 'Other_Keywords']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],4816142.0
5407,Suffragette,['PG-13'],"['Political', 'Historical Drama', 'Sex Crimes', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United Kingdom'],37888043.0
5408,Prem Ratan Dhan Payo,['Not Rated'],"['Romance', 'False Identity', 'Romantic Drama', 'Other_Keywords', 'Cross-Dressing', 'Royalty']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['India'],47764639.0
5409,The Water Diviner,['R'],"['Historical Drama', 'Death of a Son or Daughter', 'Directing Yourself', 'Missing Person', 'IMAX: DMR', 'Other_Keywords', 'War']",['Original Screenplay'],['Live Action'],['Historical Fiction'],"['Australia', 'Other_Countries', 'United States']",31054727.0
5410,Irrational Man,['R'],"['Romance', 'Crime', 'Comedy Drama', 'Infidelity', 'Accidental Death', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],29083597.0
5411,Scouts Guide to the Zombie Apocalypse,['R'],"['Rescue', 'Surprise Twist', 'Breaking the Fourth Wall', 'Delayed Adulthood', 'Horror Comedy', 'Other_Keywords', 'Coming of Age', 'Zombies', 'Scene in End Credits']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],15554855.0
5412,Spare Parts,['PG-13'],"['2000s', 'Robot', 'Biographical Drama', 'Other_Keywords', 'High School', 'Inventor', 'Underdog']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],3701281.0
5413,We Are Your Friends,['R'],"['Romance', 'Relationships Gone Wrong', 'Musicians', 'Set in Los Angeles', 'Romantic Drama', 'Other_Keywords', 'Love Triangle']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],10153415.0
5414,Mommy,['R'],"['Death of a Spouse or Fiancée / Fiancé', 'Romance', 'Relationships Gone Wrong', 'Young Child Dealing with the Death of a Parent', 'Dream Sequence', 'Family Drama', 'Mental Illness', 'Lawyers', 'Dysfunctional Family', 'Other_Keywords', 'Widow/Widower', 'Single Parent']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['Canada'],17536004.0
5415,What We Do in the Shadows,['R'],"['Screenplay Written By the Star', 'Directing Yourself', 'Vampire', 'Horror Comedy', 'Monster', 'Other_Keywords', 'Zombies', 'Remake']",['Based on Short Film'],['Live Action'],['Fantasy'],['Other_Countries'],8209627.0
5416,Relatos salvajes,['R'],"['Wedding Day', 'Romance', 'Relationships Gone Wrong', 'Segments', 'In a Plane', 'Infidelity', 'Car Accident', 'Revenge', 'Other_Keywords', 'Black Comedy']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Spain', 'Other_Countries']",26994272.0
5417,Dil Dhadakne Do,['Not Rated'],"['Comedy Drama', 'Animal Lead', 'Dysfunctional Family', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['India'],4164463.0
5418,Rock the Kasbah,['R'],"['Singers', 'Musicians', ""Rock 'n' Roll"", 'Satirical Comedy', 'Other_Keywords', 'Road Trip', 'Inspired by a True Story', 'Famously Bad', 'Scene in End Credits']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],3386153.0
5419,Chi-raq,['R'],"['African Americans', 'Voiceover/Narration', 'Gangs', 'Other_Keywords', 'Crime Drama']",['Based on Play'],['Live Action'],['Contemporary Fiction'],['United States'],2733397.0
5420,Captive,['PG-13'],"['Faith-Based Film', 'Fugitive / On the Run', 'Prison Break', 'Hostage', 'Other_Keywords']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],2791973.0
5421,Truth,['R'],"['Political', 'TV Industry', '2000s', 'Investigative Journalist', 'Fired', 'Other_Keywords']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],6842580.0
5422,Pawn Sacrifice,['PG-13'],"['1970s', 'Biography', 'Mental Illness', '1940s', 'Other_Keywords', 'Non-Chronological']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],4138747.0
5423,My All-American,['PG'],"['Football', 'Other_Keywords']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],2246000.0
5424,Jem and the Holograms,['PG'],"['Robot', 'Singers', 'Musicians', 'Young Child Dealing with the Death of a Parent', 'Orphan', 'Internet', 'Other_Keywords', 'Inventor']",['Based on Toy'],['Live Action'],['Science Fiction'],['United States'],2368937.0
5425,Roar,['PG'],"['Other_Keywords', 'Family Affair', 'Animals Gone Bad', 'Development Hell']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],2110050.0
5426,Cake,['R'],"['Car Accident', 'Death of a Son or Daughter', 'Suicide', 'Other_Keywords', 'Addiction']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],2255399.0
5427,Old Fashioned,['PG-13'],"['Romance', 'Faith-Based Film', 'Life in a Small Town', 'Screenplay Written By the Star', 'Directing Yourself']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],1933065.0
5428,Assassination,['Not Rated'],"['Twins', '1930s', 'World War II', 'Revenge', 'Hitmen', 'Other_Keywords', 'Mistaken Identity', 'Death of a Sibling']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['Other_Countries'],96934299.0
5429,Legend,['R'],"['Voiceover/Narration', 'Organized Crime', 'Twins', '1960s', 'Suicide', 'Other_Keywords', 'Same Actor, Multiple Roles']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United Kingdom'],42425450.0
5430,Clouds of Sils Maria,['R'],"['Death of a Spouse or Fiancée / Fiancé', 'Relationships Gone Wrong', 'Infidelity', 'Suicide', 'Other_Keywords', 'Widow/Widower', 'Intertitle']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Other_Countries', 'Germany', 'France']",3088539.0
5431,Testament of Youth,['PG-13'],"['Historical Drama', 'Other_Keywords', 'Coming of Age', 'Non-Chronological', 'Death of a Sibling']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United Kingdom'],6646669.0
5432,Piku,['Not Rated'],['Other_Keywords'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['India'],2475020.0
5433,The Vatican Tapes,['PG-13'],"['Demons', 'Religious', 'Prologue', 'Other_Keywords', 'Non-Chronological', 'Intertitle', 'Possessed']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],14929184.0
5434,Astérix: Le domaine des dieux,['Not Rated'],"['3-D', '3-D - Shot in 3-D']",['Original Screenplay'],['Digital Animation'],['Historical Fiction'],['France'],51379470.0
5435,Youth,['R'],"['Writing and Writers', 'Relationships Gone Wrong', 'Movie Business', 'Comedy Drama', 'Faulty Memory', 'Suicide', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Other_Countries', 'United Kingdom', 'Italy', 'France']",24001573.0
5436,The Letters,['PG'],"['Religious', 'Other_Keywords']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],1647416.0
5437,The Diary of a Teenage Girl,['R'],"['Sex Crimes', '1970s', 'Artists', 'Relationships Gone Wrong', 'Voiceover/Narration', 'Infidelity', 'LGBTQ+', 'Hallucinations', 'Autobiographical', 'Dysfunctional Family', 'Other_Keywords', 'Coming of Age', 'Non-Chronological', 'Love Triangle', 'Narcotics']",['Based on Comic/Graphic Novel'],['Live Action'],['Historical Fiction'],['United States'],2279959.0
5438,Infinitely Polar Bear,['R'],"['1970s', 'Mental Illness', 'Dysfunctional Family', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],2130086.0
5439,99 Homes,['R'],"['Dysfunctional Family', 'Other_Keywords', 'Money Troubles', 'Corporate Malfeasance', 'Single Parent']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],1989627.0
5440,The Revenant,['R'],"['Animals Gone Bad', 'Development Hell', 'Dream Sequence', 'Revenge', 'IMAX: DMR', 'Other_Keywords', 'Betrayal']",['Based on Fiction Book/Short Story'],['Live Action'],['Dramatization'],['United States'],532938302.0
5441,Iris,['PG-13'],"['Autumn Years', 'Set in New York City', 'Biography', 'Other_Keywords']",['Based on Real Life Events'],['Live Action'],['Factual'],['United States'],2493802.0
5442,Gang jiong,['Not Rated'],"['Fugitive / On the Run', 'Mid-Life Crisis', 'Dysfunctional Family', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['China'],237273381.0
5443,’71,['R'],"['1970s', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United Kingdom'],4377258.0
5444,Beyond the Mask,['PG'],"['Faith-Based Film', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],1236094.0
5445,Child 44,['R'],"['1950s', 'Serial Killer', 'Death of a Son or Daughter', 'Government Corruption', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],"['United Kingdom', 'United States']",8004221.0
5446,Veteran,['Not Rated'],['Other_Keywords'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['Other_Countries'],90498430.0
5447,The Ghouls,['Not Rated'],"['Set in New York City', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Fantasy'],['China'],259425249.0
5448,The Overnight,['R'],"['Set in Los Angeles', 'Culture Clash', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],1165996.0
5449,Timbuktu,['PG-13'],"['Bigotry', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Other_Countries', 'France']",6815821.0
5450,Lao pao er,['Not Rated'],"['Kidnap', 'Rescue', 'Gangs', 'Dysfunctional Family', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['China'],139204612.0
5451,5 Flights Up,['PG-13'],"['Autumn Years', 'Set in New York', 'Terrorism', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],4392594.0
5452,Macbeth,['R'],"['Historical Drama', 'Royalty', 'Revenge', 'Other_Keywords']",['Based on Play'],['Live Action'],['Historical Fiction'],"['United Kingdom', 'United States', 'France']",13104307.0
5453,Best of Enemies,['R'],"['Political', 'TV Industry', 'Writing and Writers', 'Voiceover/Narration', 'LGBTQ+', 'Professional Rivalry', 'News', 'Other_Keywords']",['Based on Real Life Events'],['Live Action'],['Factual'],['United States'],940936.0
5454,Sleeping with Other People,['R'],"['Romance', 'Relationships Gone Wrong', '2000s', 'Infidelity', 'Set in New York City', 'College', 'Prologue', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],2373621.0
5455,Tangerine,['R'],"['Relationships Gone Wrong', 'LGBTQ+', 'Set in Los Angeles', 'Christmas', 'Life on the Outside', 'Other_Keywords', 'Prostitution']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],935984.0
5456,The D Train,['R'],['Other_Keywords'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],816494.0
5457,Brothers,['Not Rated'],"['Medical and Hospitals', 'Sibling Rivalry', 'Dysfunctional Family', 'Other_Keywords']",['Remake'],['Live Action'],['Contemporary Fiction'],['India'],17856688.0
5458,Cìkè Niè Yinniáng,['Not Rated'],"['Hitmen', 'Historical Drama', 'Other_Keywords']",['Remake'],['Live Action'],['Historical Fiction'],['Other_Countries'],11279884.0
5459,Omoide no Mani,['PG'],"['Voiceover/Narration', 'Surprise Twist', 'Dream Sequence', 'Orphan', 'Mental Illness', 'Adopted Family', 'Dysfunctional Family', 'Other_Keywords', 'Coming of Age', 'Non-Chronological', 'Haunting']",['Based on Fiction Book/Short Story'],['Hand Animation'],['Kids Fiction'],['Japan'],1806747.0
5460,Freeheld,['PG-13'],"['Cancer', 'Romance', 'LGBTQ+', 'Terminal Illness', 'Other_Keywords']",['Based on Short Film'],['Live Action'],['Dramatization'],['United States'],1732228.0
5461,By the Sea,['R'],"['1970s', 'Relationships Gone Wrong', 'Domestic Abuse', 'Screenplay Written By the Star', 'Family Affair', 'Directing Yourself', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],3727746.0
5462,Shaandaar,['Not Rated'],"['Romance', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['India'],8621794.0
5463,Remember,['R'],"['Road Trip', 'Faulty Memory', 'Revenge', 'Other_Keywords']",['Based on Play'],['Live Action'],['Historical Fiction'],"['Canada', 'Germany']",1802211.0
5464,Brotherly Love,['R'],"['Coming of Age', 'African Americans', 'Hood Film', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],478595.0
5465,Saint Laurent,['R'],"['1960s', '1970s', 'Biography', 'Other_Keywords']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['France'],436494.0
5466,Gemma Bovery,['R'],"['Artists', 'Relationships Gone Wrong', 'Infidelity', 'Voiceover/Narration', 'Other_Keywords', 'Non-Chronological']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['France'],1289837.0
5467,Que Horas Ela Volta?,['R'],"['Dysfunctional Family', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['Other_Countries'],3249041.0
5468,Katti Batti,['Not Rated'],"['Cancer', 'Romance', 'Relationships Gone Wrong', 'Terminal Illness', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['India'],4068010.0
5469,Maps to the Stars,['R'],"['Movie Business', 'Ensemble', 'Mental Illness', 'Dysfunctional Family', 'Other_Keywords', 'Addiction']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Canada', 'United States']",884136.0
5470,Talvar,['Not Rated'],"['Non-Chronological', 'Other_Keywords']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['India'],377002.0
5471,Kahlil Gibran's The Prophet,['PG'],"['Artists', 'Government Corruption', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Hand Animation'],['Kids Fiction'],"['Canada', 'Other_Countries', 'United States']",1080362.0
5472,N.L.L: Yeonpyeong Haejeon,['Not Rated'],"['3-D', '2000s', '3-D - Shot in 3-D', 'Other_Keywords', 'War']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['Other_Countries'],40094346.0
